no,cat,name,city,addr,lat,lng,src
442,어린이집,현대키즈어린이집,순천,"전라남도 순천시 연향중앙상가길 80 106동 104호(연향동, 현대1차아파트)",34.952069,127.519563,nominatim
443,어린이집,정다운어린이집,순천,전라남도 순천시 봉화로 231 (조례동),34.95817,127.516233,nominatim
444,어린이집,너랑나랑어린이집,순천,전라남도 순천시 해룡면 좌야로 101 101동 105호(중흥에스-클래스1단지아파트),34.931893,127.545512,nominatim
445,어린이집,아기별어린이집,순천,"전라남도 순천시 왕지3길 60 102동 102호(왕지동, 롯데캐슬아파트)",34.97499,127.526697,nominatim
446,어린이집,키즈러브어린이집,순천,전라남도 순천시 해룡면 좌야로 101 104동 101호 (중흥에스-클래스1단지아파트),34.931893,127.545512,nominatim
447,어린이집,꼬마친구어린이집,순천,전라남도 순천시 서면 강청길 82 106동 103호 (순천 라송 센트럴카운티),34.9506,127.4872,approx-city
448,어린이집,대주키즈맘어린이집,순천,"전라남도 순천시 조례연동길 5 312동 102호(조례동, 순천조례3차대주파크빌)",34.9506,127.4872,approx-city
449,어린이집,청미래어린이집,순천,"전라남도 순천시 호현1길 26 302동 102호 (덕월동, 청미래아파트)",34.9506,127.4872,approx-city
450,어린이집,아이꽃어린이집,순천,전라남도 순천시 해룡면 좌야로 101 (중흥에스-클래스1단지) 관리동(108동 1층),34.931893,127.545512,nominatim
451,어린이집,코레일순천어린이집,순천,전라남도 순천시 율전1길 12,34.950293,127.497062,nominatim
452,어린이집,신대참이어린이집,순천,전라남도 순천시 해룡면 신대로 66 (중흥에스-클래스2단지) 관리동,34.932239,127.548395,nominatim
453,어린이집,신대어린이집,순천,전라남도 순천시 해룡면 매안4길 34,34.930872,127.554174,nominatim
454,어린이집,아이유어린이집,순천,전라남도 순천시 해룡면 신대로 97 (중흥에스-클래스5단지) 관리동,34.932809,127.548074,nominatim
455,어린이집,온새미로어린이집,순천,전라남도 순천시 해룡면 신대로 96 (중흥에스-클래스3단지) 관리동,34.935827,127.549614,nominatim
456,어린이집,수피아어린이집,순천,"전라남도 순천시 삼산로 92-50 (용당동, 용당피오레)",34.982883,127.502711,nominatim
457,어린이집,송보이든어린이집,순천,"전라남도 순천시 구암3길 22 (연향동, 송보파인빌아파트) 관리동",34.9506,127.4872,approx-city
458,어린이집,로제비앙어린이집,순천,전라남도 순천시 해룡면 백연길 105-7 (대광로제비앙),34.951696,127.534126,nominatim
459,어린이집,엘리시아어린이집,순천,"전라남도 순천시 오천8길 15 (오천동, 호반베르디움아파트)관리동(106동 1층)",34.936903,127.493256,nominatim
460,어린이집,엘리시아어린이집,순천,"전라남도 순천시 오천8길 15 (오천동, 호반베르디움아파트)관리동(106동 1층)",34.936903,127.493256,nominatim
461,어린이집,하늘숲어린이집,순천,전라남도 순천시 해룡면 좌야로 135 중흥에스-클래스 6단지 메가타운) 관리동,34.936991,127.546016,nominatim
462,어린이집,오천보듬이나눔이어린이집,순천,전라남도 순천시 풍덕새길 37 (풍덕동),34.939225,127.497452,nominatim
463,어린이집,골드클래스어린이집,순천,"전라남도 순천시 오천4길 21 (오천동, 골드클래스)",34.932717,127.495154,nominatim
464,어린이집,골드클래스어린이집,순천,"전라남도 순천시 오천4길 21 (오천동, 골드클래스)",34.932717,127.495154,nominatim
465,어린이집,신대푸르니어린이집,순천,전라남도 순천시 매안로 162 (신대행정복합시설),34.936621,127.548189,nominatim
466,어린이집,순천대학교어린이집,순천,전라남도 순천시 중앙로 255,34.970385,127.477495,nominatim
467,어린이집,진아리채어린이집,순천,"전라남도 순천시 오천1길 20 (오천동, 진아리채파크원) 관리동",34.931619,127.498103,nominatim
468,어린이집,오천부영사랑으로 어린이집,순천,"전라남도 순천시 오천7길 12 (오천동, 순천오천사랑으로부영아파트) 관리동",34.935404,127.494628,nominatim
469,어린이집,순천시청직장어린이집,순천,전라남도 순천시 장천안길 8,34.948154,127.489564,nominatim
470,어린이집,선평빛찬들어린이집,순천,전라남도 순천시 서면 선평동선길 36 선평빛찬들아파트,34.9506,127.4872,approx-city
471,어린이집,해다미어린이집,순천,전라남도 순천시 오천7길 11,34.934418,127.494782,nominatim
472,어린이집,신대중흥8차에코둥이어린이집,순천,전라남도 순천시 해룡면 신대로 147 (중흥에코시티8단지) 관리동,34.932239,127.548395,nominatim
473,어린이집,신대중흥7차에코누리어린이집,순천,전라남도 순천시 해룡면 좌야로 150 (중흥에코시티7단지) 관리동,34.936835,127.546086,nominatim
474,어린이집,덕진봄이어린이집,순천,"전라남도 순천시 용당삼산로 63 (용당동, 덕진 순천의 봄 아파트) 관리동",34.9506,127.4872,approx-city
475,어린이집,신대중흥9차에듀힐스어린이집,순천,전라남도 순천시 해룡면 좌야로 159-14 (중흥에듀힐스9단지) 관리동,34.930229,127.551023,nominatim
476,어린이집,용당아이편한어린이집,순천,"전라남도 순천시 용당삼산로 29 (용당동, e편한세상 순천 1단지) 관리동",34.9506,127.4872,approx-city
477,어린이집,신매곡어린이집,순천,"전라남도 순천시 삼산초등길 20 (매곡동, 신매곡 서한이다음) 관리동",34.965548,127.487223,nominatim
478,어린이집,신대중흥10차에듀하이어린이집,순천,전라남도 순천시 좌야로 179 (중흥에스-클래스에듀하이10단지) 관리동,34.939572,127.547496,nominatim
479,어린이집,현대제철순천어린이집,순천,전라남도 순천시 신대4길 4-55 (현대제철순천어린이집),34.933307,127.552,nominatim
480,어린이집,노리숲어린이집,순천,전라남도 순천시 기적의도서관길 95 우미1차 관리동 1층,34.948087,127.525623,nominatim
481,어린이집,해가빛어린이집,순천,전라남도 순천시 원가곡길 75 양우내안애 관리동,34.985323,127.482654,nominatim
482,어린이집,영무자연어린이집,순천,전라남도 순천시 장승길 27 관리동 1층,34.9506,127.4872,approx-city
483,어린이집,조이랜드어린이집,순천,전라남도 순천시 태봉길 31 골드클래스 시그니처 관리실 내,34.9506,127.4872,approx-city
484,어린이집,한신더휴어린이집,순천,전라남도 순천시 순광로 234-8 한신더휴아파트 단지내,34.955051,127.5236,nominatim
485,어린이집,아람어린이집,순천,전라남도 순천시 대석길 98 청솔2차아파트 관리동,34.946059,127.531157,nominatim
486,어린이집,신우직장어린이집,순천,전라남도 순천시 선창길 53-9,34.9506,127.4872,approx-city
487,어린이집,아하키즈어린이집,순천,전라남도 순천시 연향1로 40,34.944896,127.517112,nominatim
488,어린이집,금호어울림어린이집,순천,전라남도 순천시 강청새길 5,34.9506,127.4872,approx-city
489,어린이집,사랑모아어린이집,순천,전라남도 순천시 선평윗길 23 모아엘가리버파크,34.9506,127.4872,approx-city
490,어린이집,포레나어린이집,순천,전라남도 순천시 선평동선길 12,34.988945,127.501016,nominatim
491,어린이집,더어울림어린이집,순천,전라남도 순천시 선평강청큰길 81 금호어울림더파크2차 관리동 1층,34.9506,127.4872,approx-city
492,어린이집,조곡아이편한어린이집,순천,전라남도 순천시 둑실1길 45 순천어반타워 관리동,34.9506,127.4872,approx-city
493,어린이집,수자인어린이집,순천,전라남도 순천시 삼산로 173 관리동 1층,34.982883,127.502711,nominatim
494,어린이집,순천경찰서어린이집,순천,전라남도 순천시 조비길 2 순천경찰서 내,34.990266,127.459835,nominatim
495,어린이집,가곡대광어린이집,순천,전라남도 순천시 중앙로 530 가곡 대광로제비앙 리버팰리스 공동주택 104동 1층,34.975612,127.482184,nominatim
496,어린이집,트리마제1단지어린이집,순천,"전라남도 순천시 왕조로 55 (조례동, 트리마제순천1단지)",34.9506,127.4872,approx-city
497,어린이집,트리마제2단지어린이집,순천,"전라남도 순천시 왕조로 77 (조례동, 트리마제순천2단지)",34.9506,127.4872,approx-city
498,어린이집,오네뜨어린이집,순천,"전라남도 순천시 우명새길 25 (조례동, 순천오네뜨센트럴)",34.9506,127.4872,approx-city
499,어린이집,골드킹덤어린이집,순천,전라남도 순천시 봉화1길 83 조례골드클래스3차 308동 로비층,34.954578,127.51417,nominatim
