uid	번호	구분	공연장	티켓오픈	제목	모수	연령_20세 미만	연령_20~29세	연령_30~39세	연령_40~49세	연령_50~59세	연령_60~69세	연령_70세 이상	거주_여수	거주_순천	거주_광양	거주_호남	거주_광주	거주_호남외지역
387	387	대관	소극장	2016.09.01 10시	어울림 여수오카리나앙상블예울 제2회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	386	대관	대극장	2016.09.01 10시	여수YWCA합창단 제17회 정기연주회 The New Story	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	385	대관	대극장	2016.09.01 10시	제8회 여도 국악관현악 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	384	대관	대극장	2016.09.01 10시	여수필하모닉오케스트라 제28회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
383	383	대관	대극장	2016.09.01 10시	2016 제5회 여수학생오케스트라 페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	382	대관	대극장	2016.09.01 10시	NH필하모닉오케스트라 해설이있는연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	381	대관	소극장	2016.09.01 10시	제14회 여수어머니리코더합주단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	380	대관	소극장	2016.09.01 10시	피어클랑 콰르텟 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	379	대관	대극장	2016.09.01 10시	(사)뿌리패예술단 창단30주년 기념 DRUM TOUR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	378	대관	소극장	2016.09.01 10시	애양청소년오케스트라FROM 제1회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	377	대관	소극장	2016.09.01 10시	앙상블 네우마, 클래식을 선물하다	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	376	대관	대극장	2016.09.01 10시	2016 여수 학생학부모 합창페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	375	대관	대극장	2016.09.01 10시	전남동부극동방송 개국 1주년 축하 음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	374	대관	소극장	2016.09.01 10시	이지인 귀국 피아노 리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	373	대관	소극장	2016.09.01 10시	2016 제5회 여수 학생 연극 페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	372	대관	대극장	2016.09.01 10시	여수심포니오케스트라 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	371	대관	소극장	2016.09.01 10시	가을밤의 세레나데	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	370	대관	대극장	2016.08.31 10시	여수사랑의부부합창단 창단20주년 및 제10회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	369	대관	대극장	2016.08.31 10시	교직원공제회 뮤직앤조이 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	368	대관	소극장	2016.08.31 10시	2016 다문화학생 문화예술동아리 다다다 발표회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	367	대관	기타	2016.08.31 10시	[취소]서영은의 감성태교 토크콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	366	대관	대극장	2016.08.31 10시	여수시립합창단 70회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	365	대관	대극장	2016.08.31 10시	2016년 전라남도 학생예술교육페스티벌_대극장	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	364	대관	소극장	2016.08.31 10시	2016년 전라남도 학생예술교육페스티벌_소극장	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	363	기획	소극장	2016.08.31 10시	국립극단 연극 타조소년들	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	362	기획	대극장	2016.08.31 10시	피아니스트 강현주와 함께하는 위대한 작가들의 음악책갈피Ⅳ 톨스토이의 눈물 차이콥스키	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	361	기획	대극장	2016.08.31 10시	정경화 리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	360	기획	대극장	2016.08.27 10시	피아니스트 강현주와 함께하는 위대한 작가들의 음악책갈피Ⅲ_앙드레지드의 헌정 쇼팽	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	359	대관	대극장	2016.08.26 10시	난타(NANTA) -여수	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	358	대관	소극장	2016.08.25 10시	소프라노 윤한나 귀국 독창회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	357	대관	대극장	2016.08.24 10시	전남동부지역 KBS방송 60년 2016 시민행복합창제	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	356	대관	대극장	2016.08.24 10시	장애인&비장애인 전문예술가와 함께하는 희망다리 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	355	기타	대극장	2016.08.02 10시	제2회 여수시 청소년국악관현악캠프	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	354	대관	대극장	2016.07.27 10시	제3회 여수클래식 영재육성을 위한 음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	353	대관	대극장	2016.07.25 10시	SMOKIE 원조보컬 크리스 노먼 최초 내한공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	352	대관	대극장	2016.07.21 10시	2016 만9,900원의 행복	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	351	대관	대극장	2016.07.06 10시	앙상블 클라비어 여름밤 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	350	기획	소극장	2016.07.01 10시	여수에서 만나는 프랑스의 낭만_소극장	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	349	기획	대극장	2016.07.01 10시	여수에서 만나는 프랑스의 낭만_대극장	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	348	기획	대극장	2016.07.01 10시	여수무지개학교 교육지구 학부모 아카데미 연찬회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	347		소극장	2016.06.30 10시	예울마루 여성영화산책(12.28)_할머니의 먼집	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	346		소극장	2016.06.30 10시	예울마루 여성영화산책(10.26)_업포러브	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	345		소극장	2016.06.30 10시	예울마루 여성영화산책(08.31)_우리들	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	344	대관	소극장	2016.06.30 10시	하루쯤은 클래식	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	343	대관	소극장	2016.06.30 10시	2016 유스오케스트라 앙상블 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342	342	대관	대극장	2016.06.28 10시	Andreas Hartmann & 클래시칸 앙상블	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341	341	대관	소극장	2016.06.23 10시	러시아 피아니스트 키릴카슈닌 <미항여수, 러시아를 품다>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	340	대관	소극장	2016.06.14 10시	광주연우회 여수공연 <님을 꿈꾸는 계절에>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	339	대관	대극장	2016.06.09 10시	2016 장윤정 스위트 타임	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	338	대관	대극장	2016.05.26 10시	2016 아르스노바 남성합창단 창단 10주년 기념 제7회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	337	기획	대극장	2015.01.01 01시	피아니스트 강현주와 함께하는 위대한 작가들의 음악책갈피Ⅱ하루키의 영감,드뷔시	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	336	대관	대극장	2016.05.20 10시	현악4중주 파개그니니	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	335	대관	대극장	2016.05.13 10시	2016 장범준 전국공연<사랑에 빠져요>-여수	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	334	대관	소극장	2016.05.10 10시	제41회 한국음악협회 여수지부 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	333	대관	대극장	2016.04.20 10시	여수시립합창단 제69회정기연주회 한국 동서양 음악을 만나다.	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	332	기획	대극장	2016.04.15 10시	오페라 갈라콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	331	기타	대극장	2016.04.15 10시	여수시립국악단 오월愛	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	330	기타	대극장	2016.04.12 10시	뮤지컬 맘마미아	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	329	대관	대극장	2016.04.01 10시	타악앙상블 Meta Regular Concert	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	328	대관	대극장	2016.03.30 10시	키예프 국립발레단 내한공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	327	기획	대극장	2016.03.21 10시	한국페스티발 앙상블 창단 30주년 기념 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	326	대관	대극장	2016.03.17 10시	유키구라모토 콘서트 Misty Lake Louise	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	325	기타	대극장	2016.03.14 10시	송승환의 명작동화뮤지컬 오즈의 마법사	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	324	대관	소극장	2016.03.07 10시	앙상블 네우마 제2회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	323	대관	대극장	2016.03.02 10시	연극 <늘근도둑이야기>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	322	기획	대극장	2016.02.25 10시	피아니스트 문지영&수원시립교향악단 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	321	기획	대극장	2016.02.16 10시	피아니스트 강현주와 함께하는 위대한 작가들의 음악책갈피Ⅰ로맹롤랑의 사랑"베토벤"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	320	대관	소극장	2016.02.11 10시	여수 심포니 스트링 앙상블 창단연주회_시작 그리고 울림	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	319	대관	대극장	2016.02.03 10시	뮤지컬 바람이 불어오는 곳	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	318	대관	소극장	2016.01.27 10시	열린챔버오케스트라 제11회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317	317		소극장	2016.01.26 10시	예울마루 여성영화산책_단편영화특선	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	316		소극장	2016.01.26 10시	예울마루 여성영화산책_주주Zouzou	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	315		소극장	2016.01.26 10시	예울마루 여성영화산책_도희야	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	314	기타	대극장	2016.01.12 10시	여수 청소년국악관현악단 합동연주회 어울림	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	313	기타	대극장	2016.01.05 10시	제3회 연세대학교와 함께하는 음악캠프 합동연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	312	대관	대극장	2015.12.30 10시	2016 신년음악회 심포니W,송소희	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	311	대관	대극장	2015.12.24 10시	애국지사 손양원 기념 신년 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	310	기타	대극장	2015.12.22 10시	조상님께 바치는 댄스	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	309	기획	대극장	2015.12.19 10시	손열음 피아노 리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	308	대관	소극장	2015.12.18 10시	2015 제4회 지역예술인재콘서트 네꿈에 날개를	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	307	대관	소극장	2015.12.04 10시	2015 여수 윈드오케스트라 Vituoso Trombone Ensemble	2	0	0	0	100	0	0	0	0	100	0	0	0	0
306	306	대관	대극장	2015.12.03 10시	클래식 음악선물 Ⅳ-LOVE, 사랑	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	305	대관	대극장	2015.11.26 10시	2015 송년음악회<휠체어는 나의 날개>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	304	기타	대극장	2015.11.17 10시	창작오페라 귀항	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	303	대관	소극장	2015.11.12 10시	제3회 인도영화축제 5일간의 인도여행	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	302	대관	소극장	2015.11.10 10시	이혜란의 토크콘서트 사랑해요.그대	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	301	대관	소극장	2015.10.29 10시	제13회 그레이스 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	300	대관	대극장	2015.10.28 10시	(사)뿌리패 예술단 여수시지부 정기연주회 불휘	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	299	기획	대극장	2015.10.28 10시	인터내셔널 쇼팽음반발매기념 임동혁피아노리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	298	대관	소극장	2015.10.27 10시	여수사랑의부부합창단 제9회 정기연주회 행복한 동행	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	297	기획	소극장	2015.10.24 10시	연극<경숙이,경숙아버지>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	296	기획	대극장	2015.10.24 10시	피아니스트 강현주와 함께하는 원스어픈어타임_ 모던1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	295	기획	대극장	2015.10.23 14시	양성원&엔리코파체 첼로 소나타 베토벤 전곡 시리즈	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	294	대관	대극장	2015.10.20 10시	2015 파리나무 십자가 소년합창단 특별초청공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293	293	대관	소극장	2015.10.20 10시	Anton Dvorak Lux Ensemble 이은주 룩스앙상블	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	292	기획	대극장	2015.10.15 10시	피아니스트 강현주와 함께하는 찰리채플린의 모던타임즈	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	291	기획	대극장	2015.10.01 10시	국립현대무용단 이미아직	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	290	공동기획	기타	2015.09.25 10시	기증받은피아노예울에서춤추다	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	289	대관	소극장	2015.09.19 10시	제 39회 여수예술제 한국음악협회 여수시지부 가을밤의 세레나데	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	288	대관	대극장	2015.09.17 10시	제3회 여수유스오케스트라 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	287	대관	소극장	2015.09.17 10시	제10회 리코더페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286	286	대관	소극장	2015.09.17 10시	첼리스트 김기용&피아니스트 한네롯바이겔트 듀오리싸이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	285	대관	대극장	2015.09.17 10시	여수교원교향악단 여덟번째 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	284	대관	대극장	2015.09.17 10시	피어클랑콰르텟정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	283	대관	대극장	2015.09.17 10시	여수교직원합창단 제2회 정기연주회 고향의 노래	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	282	대관	대극장	2015.09.17 10시	여수 필하모닉 오케스트라 제27회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	281	대관	대극장	2015.09.17 10시	2015 여수학생오케스트라 연합 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	280	대관	대극장	2015.09.17 10시	여수 여도오케스트라 제16회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	279	대관	대극장	2015.09.17 10시	여수YWCA합창단 제16회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	278	대관	대극장	2015.09.17 10시	2015학년도 제12회 전남교육음악제	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	277	대관	대극장	2015.09.17 10시	내 노래에 날개를 달다.	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	276	대관	대극장	2015.09.17 10시	제21회 여수아가페합창단 정기연주회 믿음의 여행	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	275	대관	대극장	2015.09.17 10시	제4회 여수청소년관악단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	274	대관	소극장	2015.09.17 10시	제13회 여수어머니리코더합주단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	273	대관	소극장	2015.09.17 10시	제4회 여수 학생연극제	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	272	대관	대극장	2015.09.17 10시	여수심포니오케스트라 정기연주회 가을, 베토벤을 느끼다.	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	271	대관	대극장	2015.09.17 10시	여수시립합창단 제68회 정기연주회 4인 4색	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	270	대관	소극장	2015.09.17 10시	감성듀오 유리상자 이세준의 태교토크콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	269	기획	대극장	2015.09.14 10시	피아니스트 강현주와 함께하는 원스어픈어타임_COSMO1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	268	대관	소극장	2015.09.02 10시	한독교류나라사랑음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267	267	대관	대극장	2015.09.01 10시	장미여관 여수 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	266	기타	대극장	2015.09.01 10시	뮤지컬 <명성황후> 20주년 기념공연 - 여수	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	265	대관	대극장	2015.09.01 10시	2015 이미자 孝 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	264	대관	대극장	2015.08.29 10시	2015 여수유스오케스트라 협주곡의 밤	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	263	대관	대극장	2015.08.28 10시	여수시립국악단 제29회 정기공연 황진이, 풍류에 노닐다.	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	262	대관	대극장	2015.08.19 10시	THE 40TH 한국음악협회 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	261	대관	대극장	2015.08.17 10시	제2회 여수 클래식 영재육성을 위한 음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	260		소극장	2015.08.04 10시	예울마루 여성영화 산책_반짝이는 박수소리	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	259		소극장	2015.08.04 10시	예울마루 여성영화 산책_마이 스키니 시스터	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	258		소극장	2015.08.04 10시	예울마루 여성영화 산책_토헤즈	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	257		소극장	2015.08.04 10시	예울마루 여성영화 산책_골든 차일드	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	256		소극장	2015.08.04 10시	예울마루 여성영화 산책_세컨드 마더	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	255	대관	대극장	2015.07.22 10시	ONE ASIA IN DANCE, 춤으로 만나는 아시아	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	254	대관	소극장	2015.07.21 10시	서주희 바이올린 독주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	253	대관	소극장	2015.07.17 10시	김진호 피아노 리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	252	대관	소극장	2015.07.14 10시	러시아 피아니스트 끼릴카슈닌 피아노 리사이틀	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	251	대관	대극장	2015.07.07 10시	바이올리니스트 오주영 내한공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	250		소극장	2015.07.06 10시	예울마루 여성영화 산책_할머니와 란제리	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	249	대관	대극장	2015.06.22 10시	안성완 독창회 "그리움"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	248	대관	소극장	2015.06.22 10시	제7회피아노듀오&솔로연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	247	기획	대극장	2015.06.19 10시	피아니스트 박종화 콘서트 NUNAYA 동요, 클래식이 되다.	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	246	기획	대극장	2015.06.17 10시	김선욱 이상엔더스 듀오콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	245	기획	대극장	2015.06.15 10시	피아니스트 강현주와 함께하는 원스 어픈 어 타임_로맨틱 1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	244	기타	대극장	2015.06.10 10시	뮤지컬<빨래>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	243	대관	대극장	2015.06.02 10시	안성완 독창회 "그리움"(공연일정7월 30일로 연기)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	242	대관	대극장	2015.06.01 10시	헬로 카봇	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	241	대관	소극장	2015.05.28 10시	제7회피아노듀오&솔로연주회 (공연일정7월 25일로 연기)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	240	기획	소극장	2015.05.27 10시	예울마루 아카데미 클래식파노라마 종강 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	239	대관	소극장	2015.05.27 10시	6월 이야기 : Pieces,songs,and Miniatures	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	238	공동기획	대극장	2015.05.21 10시	2015 문화가 있는 날, <직장배달콘서트>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	237	대관	대극장	2015.05.20 10시	가슴뛰는 시작 with 여수 심포니 오케스트라	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	236	대관	대극장	2015.05.20 10시	여수,안산 시립국악단 교류음악회, 소리 그리고 놀이	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	235	대관	소극장	2015.04.28 10시	언덕을 넘어서 가자	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	234	대관	대극장	2015.03.27 10시	WBC 복지TV 전남 꿈나무 희망찾기 가족힐링 갈라콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	233	기획	대극장	2015.03.27 10시	세종솔로이스츠의 낭만	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	232	대관	대극장	2015.03.27 10시	여수시립합창단 제 67회 정기연주회 "결혼이야기"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	231	대관	대극장	2015.03.26 10시	희망의 아이콘 폴 포츠 - 여수공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	230	대관	대극장	2015.03.18 10시	액션라이브쇼 파워레인저 다이노포스(공연취소)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	229	대관	대극장	2015.03.13 10시	전남 극동방송 설립추진 음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	228	기타	대극장	2015.03.12 10시	뮤지컬 <빨래> (공연일정 9월 3~5일로 연기)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	227	대관	대극장	2015.03.13 14시	뮤지컬 캣츠(CATS)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	226	대관	대극장	2015.03.09 10시	파개그니니	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	225	기획	대극장	2015.03.09 10시	피아니스트 강현주와 함께하는 원스 어폰 어 타임_헬로우!1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	224	대관	대극장	2015.03.06 10시	함신익과 심포니 송이 함께하는 BASF 창립 150주년 기념음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	223	대관	소극장	2015.02.27 10시	세계적인 아티스트 초청 <음악 스케치>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	222	기타	대극장	2015.02.25 10시	가족뮤지컬〈Why ? 마법사와 쫓겨난 임금〉	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	221	대관	소극장	2015.02.11 10시	신춘음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	220	대관	소극장	2014.12.20 10시	2014 여수 클래식 영재육성을 위한 음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	219	대관	소극장	2014.12.15 10시	제3회 지역예술인재콘서트_내꿈에날개를	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	218	대관	대극장	2014.12.03 10시	여수시립국악단 제28회 정기연주회_동백 바람에 날리어	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	217	대관	대극장	2014.12.02 10시	빈 소년 합창단 신년음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	216	대관	대극장	2014.11.05 10시	여수 교원교향악단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	215	대관	대극장	2014.11.05 10시	여수시립합창단 송년음악회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	214	대관	소극장	2014.11.05 10시	제9회 여수리코더 페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	213	대관	대극장	2014.11.05 10시	전남학생예술교육페스티벌(오케스트라부문)	1	0	0	0	100	0	0	0	0	100	0	0	0	0
212	212	대관	대극장	2014.11.05 10시	KCO 첼로 앙상블 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	211	대관	대극장	2014.11.05 10시	WBC복지TV개국 4주년 기념 갈라콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	210	기획	대극장	2014.11.05 10시	피아니스트 강현주와 함께 떠나는 세계음악여행_화이트 인 뉴욕	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	209	대관	대극장	2014.11.05 10시	여수교직원합창단창단연주회_내마음의강물	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	208	대관	대극장	2014.11.05 10시	2014 이루마 전국투어 콘서트	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	207	대관	소극장	2014.11.01 10시	2014 전라남도 학생 예술교육 페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	206	대관	대극장	2014.11.01 10시	2014 여수 학생 오케스트라 페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	205	대관	대극장	2014.11.01 10시	제66회 시립합창단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	204	대관	대극장	2014.11.01 10시	제7회 여도국악관현악단 연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	203	대관	대극장	2014.10.31 10시	제3회 여수 학생.학부모 합창페스티벌	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	202	기타	대극장	2014.11.04 01시	뮤지컬<시카고>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	201	대관	대극장	2014.10.30 10시	제15회 여수YWCA합창단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	200	대관	소극장	2014.10.30 10시	제12회 여수어머니리코더합주단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	199	대관	대극장	2014.10.30 10시	제3회 여수청소년 관악단 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	198	대관	소극장	2014.10.24 10시	앙상블 네우마의 scent of Autumn(가을의 향기)	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	197	기타	소극장	2014.10.21 10시	연극<짬뽕>	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	196	대관	대극장	2014.10.17 10시	제2회 여수영재오케스트라 정기연주회	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	195	기획	대극장	2014.10.09 10시	모차르트 그룹 최초 내한공연	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	194	기획	대극장	2014.10.07 10시	음악이 흐르는 광장 영화관	0	0	0	0	0	0	0	0	0	0	0	0	0	0
